Y-tunnus,company_name,address,website,registrationDate,detailsUri,companyForm
3317123-6,Keski-Suomen Remonttipalvelut Oy,,,2022-10-11,http://avoindata.prh.fi/opendata/tr/v1/3317123-6,OY
3306834-3,Pihka Outdoors Oy,,,2022-10-07,http://avoindata.prh.fi/opendata/tr/v1/3306834-3,OY
3289717-4,Laatoitustyöt S.Heinonen Oy,,,2022-07-07,http://avoindata.prh.fi/opendata/tr/v1/3289717-4,OY
3297328-8,Timanttikatto ja -Saneeraus Oy,,,2022-07-07,http://avoindata.prh.fi/opendata/tr/v1/3297328-8,OY
3297763-3,Laatoitus Tuominen Oy,,,2022-07-07,http://avoindata.prh.fi/opendata/tr/v1/3297763-3,OY
3297325-3,Kattosähkö Oy,,,2022-07-05,http://avoindata.prh.fi/opendata/tr/v1/3297325-3,OY
3309939-3,Keski-Uudenmaan Katto Oy,,,2022-09-07,http://avoindata.prh.fi/opendata/tr/v1/3309939-3,OY
3309510-6,Peimarin remontti ja metallityö Oy,,,2022-09-07,http://avoindata.prh.fi/opendata/tr/v1/3309510-6,OY
3296928-9,Vaasan Ikkunateippaus Oy,,,2022-09-01,http://avoindata.prh.fi/opendata/tr/v1/3296928-9,OY
3307324-9,L&G Laatoitus Oy,,,2022-08-26,http://avoindata.prh.fi/opendata/tr/v1/3307324-9,OY
3303064-4,tovetove Oy,,,2022-08-04,http://avoindata.prh.fi/opendata/tr/v1/3303064-4,OY
3299073-1,Perälän remontti ja vuokraus oy,,,2022-07-25,http://avoindata.prh.fi/opendata/tr/v1/3299073-1,OY
3312441-3,JS Kattohuolto Oy,,,2022-09-16,http://avoindata.prh.fi/opendata/tr/v1/3312441-3,OY
3376091-1,Remonttinen Oy,,,2023-08-24,http://avoindata.prh.fi/opendata/tr/v1/3376091-1,OY
3382189-2,Verkkoremontti Oy,,,2023-08-21,http://avoindata.prh.fi/opendata/tr/v1/3382189-2,OY
3380318-4,Doors and corners Oy,,,2023-08-11,http://avoindata.prh.fi/opendata/tr/v1/3380318-4,OY
3379798-4,Kristinan siivous -ja remonttipalvelu Oy,,,2023-08-08,http://avoindata.prh.fi/opendata/tr/v1/3379798-4,OY
3379309-4,PSP Remonttipalvelu Oy,,,2023-08-02,http://avoindata.prh.fi/opendata/tr/v1/3379309-4,OY
3407990-9,VP Katto Oy,,,2023-11-27,http://avoindata.prh.fi/opendata/tr/v1/3407990-9,OY
3406320-2,Kodin Ikkunat Oy,,,2023-11-20,http://avoindata.prh.fi/opendata/tr/v1/3406320-2,OY
3410565-2,Kaisaniemen Kattohuolto Oy,,,2023-12-22,http://avoindata.prh.fi/opendata/tr/v1/3410565-2,OY
3410559-9,Lujakatto Oy,,,2023-12-20,http://avoindata.prh.fi/opendata/tr/v1/3410559-9,OY
3377004-4,Kvartti Putkiremontti Oy,,,2023-10-31,http://avoindata.prh.fi/opendata/tr/v1/3377004-4,OY
3392964-1,Hotu Outdoors Oy,,,2023-10-05,http://avoindata.prh.fi/opendata/tr/v1/3392964-1,OY
3387901-5,Tiilikatto24 OY,,,2023-10-03,http://avoindata.prh.fi/opendata/tr/v1/3387901-5,OY
3385892-7,Katto&Solar Oy,,,2023-10-02,http://avoindata.prh.fi/opendata/tr/v1/3385892-7,OY
3393507-2,NOVETA OY,,,2023-10-01,http://avoindata.prh.fi/opendata/tr/v1/3393507-2,OY
3391776-3,Kattotaiturit Oy,,,2023-09-29,http://avoindata.prh.fi/opendata/tr/v1/3391776-3,OY
3392147-1,Remonttipalvelu Sävel Oy,,,2023-09-26,http://avoindata.prh.fi/opendata/tr/v1/3392147-1,OY
3391851-2,Lapin Remontti- ja Siivouspalvelu Oy,,,2023-09-25,http://avoindata.prh.fi/opendata/tr/v1/3391851-2,OY
3390664-2,Sompa Outdoors Oy,,,2023-09-21,http://avoindata.prh.fi/opendata/tr/v1/3390664-2,OY
3373046-4,J.L Kattomaalaus Oy,,,2023-07-12,http://avoindata.prh.fi/opendata/tr/v1/3373046-4,OY
3374392-7,Kaarinan Remontti & Siivous Oy,,,2023-07-11,http://avoindata.prh.fi/opendata/tr/v1/3374392-7,OY
3369666-5,Get Outdoors oy,,,2023-06-30,http://avoindata.prh.fi/opendata/tr/v1/3369666-5,OY
3382271-3,Viksu Huoneistoremontti Oy,,,2023-09-06,http://avoindata.prh.fi/opendata/tr/v1/3382271-3,OY
3385026-3,Stadin remonttiapu Oy,,,2023-09-05,http://avoindata.prh.fi/opendata/tr/v1/3385026-3,OY
3381009-3,Suomen Energiaremontti Oy,,,2023-08-28,http://avoindata.prh.fi/opendata/tr/v1/3381009-3,OY
3376624-8,JR Remontti- ja monipalvelu Oy,,,2023-07-20,http://avoindata.prh.fi/opendata/tr/v1/3376624-8,OY
3390987-8,Remonttikauppa Uusimaa Oy,,,2023-09-21,http://avoindata.prh.fi/opendata/tr/v1/3390987-8,OY
3390402-2,Samion Remontti Oy,,,2023-09-20,http://avoindata.prh.fi/opendata/tr/v1/3390402-2,OY
3390258-8,Papu Outdoors Oy,,,2023-09-18,http://avoindata.prh.fi/opendata/tr/v1/3390258-8,OY
3388487-7,Kylmälän Kattorakennus Oy,,,2023-09-14,http://avoindata.prh.fi/opendata/tr/v1/3388487-7,OY
3388203-8,Kaluste-& Remonttipalvelu Aarre oy,,,2023-09-14,http://avoindata.prh.fi/opendata/tr/v1/3388203-8,OY
3387107-2,Someremontti Oy,,,2023-09-11,http://avoindata.prh.fi/opendata/tr/v1/3387107-2,OY
